number,time,1num,2num,3num,4num,5num,6num,7num,8num,9num,10num,11num,12num,13num,14num,15num,16num,17num,18num,19num,20num
887669,10:35,72,5,54,58,39,61,1,65,3,47,80,49,30,43,21,56,13,36,7,75
887668,10:30,33,39,28,26,29,18,74,36,66,43,76,56,37,70,75,50,27,35,41,21
887667,10:25,68,72,35,54,36,33,38,61,55,12,57,32,6,76,70,16,40,20,1,45
887666,10:20,26,6,59,21,47,60,38,42,55,8,25,65,78,72,10,33,64,52,35,67
887665,10:15,74,27,40,25,80,60,33,53,23,34,15,64,9,17,26,19,43,68,12,8
887664,10:10,79,11,58,63,36,64,30,73,65,47,26,52,40,49,61,68,31,19,16,15
887663,10:05,67,32,57,76,18,3,34,77,71,22,37,39,47,9,20,31,26,44,41,49
887662,10:00,43,76,53,46,19,11,14,6,26,36,50,48,71,70,16,56,77,58,72,37
887661,09:55,68,17,75,58,46,25,29,39,52,4,49,14,3,45,26,76,78,36,38,64
887660,09:50,46,65,25,51,31,14,62,40,55,52,32,66,15,27,63,48,20,16,74,60
887659,09:45,55,56,18,35,20,48,42,78,39,23,5,10,14,73,15,12,68,2,28,53
887658,09:40,34,43,21,36,35,64,60,10,59,33,2,68,14,4,56,1,20,3,52,29
887657,09:35,63,55,54,1,20,14,26,74,65,38,66,7,61,51,52,11,33,56,64,18
887656,09:30,33,32,2,50,44,48,10,73,76,66,62,21,6,69,71,61,15,77,28,43
887655,09:25,71,65,1,58,4,34,37,33,24,10,50,22,49,69,73,80,40,3,6,72
887654,09:20,9,48,3,74,25,71,52,39,78,61,63,47,51,40,14,72,65,49,59,26
887653,09:15,47,15,24,54,68,25,10,13,63,12,2,45,6,73,8,40,55,72,67,42
887652,09:10,64,32,56,72,37,73,55,47,4,26,43,57,15,36,79,59,23,48,9,25
887651,09:05,34,61,65,39,3,52,59,17,15,77,72,79,73,2,9,7,44,42,18,14
887650,09:00,68,34,59,72,5,27,30,8,52,17,36,76,62,47,33,10,74,63,12,1
887649,08:55,71,31,72,47,46,45,79,54,66,36,32,67,42,11,57,44,4,77,20,33
887648,08:50,59,38,39,58,44,30,7,48,3,11,45,26,75,43,34,35,52,14,78,36
887647,08:45,76,32,28,77,48,25,80,66,17,36,41,61,63,34,3,62,12,51,13,37
887646,08:40,70,36,9,51,28,65,68,64,40,80,32,75,29,50,67,48,7,62,76,44
887645,08:35,16,3,67,19,42,63,41,29,4,28,46,27,33,23,17,38,60,50,2,52
887644,08:30,30,56,28,37,32,17,61,18,75,35,55,76,26,65,41,71,21,14,58,33
887643,08:25,65,11,75,5,44,62,19,73,6,29,47,24,35,70,61,31,12,1,9,18
887642,08:20,42,79,8,7,45,61,11,28,54,64,4,39,70,78,53,2,15,14,36,18
887641,08:15,16,47,52,49,29,72,22,1,12,2,44,33,20,42,70,36,34,64,58,18
887640,08:10,49,62,75,26,9,51,66,36,1,32,22,34,13,20,3,23,58,44,80,72
887639,08:05,71,66,41,3,32,77,9,69,58,47,62,26,46,5,6,33,78,15,79,48
887638,08:00,48,80,70,21,20,10,39,30,17,26,24,55,72,40,33,5,9,7,79,23
887637,23:55,77,5,73,17,47,2,23,54,62,44,10,35,42,51,14,63,80,38,71,30
887636,23:50,25,4,8,48,37,80,19,74,21,23,17,33,52,63,45,53,55,62,30,9
887635,23:45,41,72,5,16,4,56,77,19,71,14,80,9,10,67,17,32,3,25,65,66
887634,23:40,15,60,12,56,75,47,28,73,4,43,67,78,59,10,1,31,13,8,22,17
887633,23:35,62,37,6,78,67,38,51,57,12,74,32,8,50,79,18,11,72,4,35,73
887632,23:30,77,65,62,9,16,23,38,58,13,69,74,11,55,39,67,10,17,60,32,24
887631,23:25,33,4,74,60,43,16,59,31,48,63,11,26,75,66,57,69,79,65,50,23
887630,23:20,9,38,57,39,62,1,45,7,27,78,19,59,49,43,3,80,66,51,44,4
887629,23:15,11,55,31,76,23,66,1,54,40,70,53,34,24,17,78,43,68,20,6,42
887628,23:10,34,6,52,72,30,43,73,12,49,61,8,36,24,48,37,22,59,62,16,45
887627,23:05,3,31,14,37,10,71,17,6,76,80,49,39,43,2,68,15,40,41,11,55
887626,23:00,55,54,38,77,61,5,40,52,33,45,62,13,58,56,53,14,76,18,64,22
887625,22:55,61,79,15,14,43,9,46,19,42,31,8,45,60,38,78,40,56,75,77,64
887624,22:50,31,56,62,65,24,51,45,8,63,17,73,33,5,75,74,10,40,49,36,61
887623,22:45,28,11,26,69,45,16,1,42,62,48,56,64,55,14,80,24,36,73,37,47
887622,22:40,54,51,44,60,75,76,20,21,45,42,50,68,7,32,61,17,3,80,58,31
887621,22:35,32,31,18,80,13,41,69,58,22,65,77,79,33,64,15,45,6,30,48,42
887620,22:30,24,79,71,31,27,20,52,18,38,74,3,54,41,42,46,17,19,14,73,77
887619,22:25,39,54,7,22,20,5,72,25,17,74,63,26,3,52,19,56,57,79,16,45
887618,22:20,39,61,56,64,13,48,58,47,66,26,27,12,7,62,59,5,57,18,35,54
887617,22:15,42,33,45,25,44,3,9,13,70,5,58,78,77,16,72,23,24,35,41,38
887616,22:10,79,8,4,52,62,13,56,49,27,74,48,35,54,75,57,70,26,32,61,51
887615,22:05,10,54,44,4,66,78,14,33,65,29,75,36,34,42,28,45,52,70,35,21
887614,22:00,3,34,65,73,55,6,20,56,1,47,52,41,79,36,77,69,29,78,39,16
887613,21:55,19,14,26,27,47,75,5,30,57,24,52,41,68,67,71,25,10,56,55,45
887612,21:50,76,68,25,30,13,4,54,16,41,6,23,55,71,62,63,14,57,58,40,43
887611,21:45,36,11,54,50,17,45,25,10,65,15,48,6,70,78,58,46,40,26,33,4
887610,21:40,73,66,20,30,42,46,40,38,56,24,32,74,10,25,70,48,27,72,19,6
887609,21:35,76,46,56,51,19,27,4,52,26,3,61,25,79,59,78,48,66,23,41,53
887608,21:30,54,52,18,63,11,51,8,27,73,25,77,70,35,47,55,50,39,76,5,57
887607,21:25,15,72,27,60,23,3,24,51,59,45,71,67,77,80,12,76,68,49,63,28
887606,21:20,9,76,55,24,49,69,79,5,16,48,30,61,64,2,20,35,17,27,29,47
887605,21:15,67,24,66,31,51,75,44,5,8,48,47,23,34,46,29,77,41,38,62,58
887604,21:10,2,35,58,40,19,43,11,23,48,78,8,33,55,50,63,47,38,24,13,79
887603,21:05,62,40,33,51,72,38,73,41,32,1,69,79,10,68,58,55,80,65,42,4
887602,21:00,7,33,38,37,68,49,67,4,50,51,3,8,62,41,63,31,76,54,48,72
887601,20:55,19,1,6,3,54,60,49,24,17,51,71,69,18,12,37,27,64,57,59,21
887600,20:50,5,20,63,76,67,28,57,27,30,70,47,71,14,69,2,51,38,12,40,77
887599,20:45,33,80,23,68,39,66,9,35,27,5,74,4,40,45,29,78,13,10,69,22
887598,20:40,3,63,64,37,46,31,49,59,51,32,26,61,19,50,69,30,6,38,25,44
887597,20:35,24,69,20,37,68,74,41,21,31,71,35,43,58,61,33,9,49,73,23,3
887596,20:30,36,54,15,37,3,17,2,77,5,41,30,55,32,27,78,38,51,48,4,42
887595,20:25,23,2,33,16,8,35,69,79,65,6,63,1,57,55,7,67,64,3,42,61
887594,20:20,10,7,67,63,76,65,70,68,45,66,36,27,48,42,71,59,40,55,35,23
887593,20:15,31,74,63,44,58,60,52,11,27,4,23,2,3,45,18,75,69,43,54,6
887592,20:10,74,63,14,51,67,48,1,33,46,27,34,50,47,58,56,80,62,31,37,16
887591,20:05,19,80,76,58,40,38,54,52,44,14,62,66,9,22,47,24,23,7,18,39
887590,20:00,26,46,21,2,40,30,4,33,47,66,19,7,45,14,61,3,34,35,5,70
887589,19:55,55,75,32,19,7,77,18,64,5,27,34,28,11,25,60,72,54,23,13,71
887588,19:50,73,40,74,72,45,80,67,20,65,7,55,64,19,13,38,77,24,32,57,10
887587,19:45,66,30,74,38,48,35,50,2,77,44,79,27,68,61,59,69,24,19,70,4
887586,19:40,7,32,21,49,51,72,2,67,36,39,73,30,5,15,71,12,17,64,59,4
887585,19:35,44,28,79,43,77,66,76,5,64,46,21,24,26,71,35,25,31,40,37,47
887584,19:30,11,74,75,44,1,36,54,66,14,17,26,63,77,50,30,34,16,27,3,47
887583,19:25,63,15,25,69,43,76,7,72,36,10,42,54,17,39,6,73,33,46,18,20
887582,19:20,65,24,19,14,70,57,60,56,39,5,17,28,44,29,18,38,48,25,49,22
887581,19:15,44,61,60,22,75,28,63,7,54,21,70,27,14,12,53,48,68,4,72,65
887580,19:10,72,9,55,27,16,8,57,70,19,77,53,3,59,69,45,58,15,24,14,21
887579,19:05,70,63,2,78,69,56,43,36,75,30,29,76,57,24,3,55,46,16,1,8
887578,19:00,52,55,57,53,32,64,70,45,63,39,47,43,21,11,30,9,23,7,26,33
887577,18:55,33,62,15,24,18,8,76,38,72,30,47,3,6,39,35,37,49,19,36,70
887576,18:50,65,41,75,1,54,8,25,12,43,45,39,35,72,76,80,68,62,6,66,74
887575,18:45,13,70,20,11,35,78,29,68,25,22,69,46,15,76,23,5,79,72,44,19
887574,18:40,9,55,32,21,35,71,67,8,26,19,33,17,30,6,48,49,45,16,58,34
887573,18:35,28,26,56,48,74,34,54,19,13,21,33,25,77,7,78,29,31,24,1,66
887572,18:30,41,22,33,16,7,72,10,65,57,74,40,71,2,55,66,11,23,5,61,62
887571,18:25,54,28,64,51,4,9,12,70,24,58,2,40,74,57,66,72,6,21,33,45
887570,18:20,68,14,53,25,26,9,15,17,10,11,58,19,69,75,41,44,72,24,51,8
887569,18:15,71,28,65,39,21,18,5,7,77,37,55,54,63,76,73,20,58,15,33,70
887568,18:10,15,14,42,60,51,53,2,18,43,46,63,26,5,66,21,17,52,59,72,48
887567,18:05,41,2,73,49,9,22,54,34,53,28,51,52,67,29,24,19,63,26,20,64
887566,18:00,39,60,21,63,36,78,65,15,27,4,43,23,22,3,40,9,13,2,56,33
887565,17:55,8,69,61,3,35,48,54,79,67,60,24,14,62,34,7,44,63,66,16,51
887564,17:50,30,6,47,35,68,46,15,74,23,73,67,37,34,41,29,71,49,62,72,80
887563,17:45,75,42,71,48,30,10,55,67,33,20,63,58,2,69,40,77,28,35,50,53
887562,17:40,62,32,14,11,39,45,58,17,50,42,68,18,33,21,67,51,7,22,2,3
887561,17:35,5,55,59,2,9,41,14,28,20,11,65,15,21,19,74,63,18,69,40,34
887560,17:30,33,28,61,6,65,29,52,13,9,27,49,17,16,23,47,2,10,79,69,21
887559,17:25,79,10,56,54,24,37,78,77,71,21,72,46,68,13,1,74,55,33,18,69
887558,17:20,65,75,11,42,25,15,19,3,45,49,57,16,7,69,37,29,41,28,18,13
887557,17:15,68,48,42,15,38,16,2,21,1,57,75,13,26,31,36,35,22,17,9,77
887556,17:10,53,11,2,16,54,64,20,71,80,3,55,19,60,9,23,21,58,74,78,15
887555,17:05,69,27,18,15,65,31,58,43,44,45,63,71,70,48,30,55,62,78,10,24
887554,17:00,16,75,70,74,48,78,44,39,2,46,35,59,71,32,22,55,14,28,41,30
887553,16:55,14,72,60,1,68,57,67,34,76,27,37,22,50,29,56,6,46,79,69,23
887552,16:50,31,27,16,3,66,15,79,7,1,9,48,61,41,56,54,39,52,53,38,20
887551,16:45,54,17,23,2,12,18,37,69,75,60,34,56,51,65,31,13,28,61,52,3
887550,16:40,66,29,11,17,61,44,21,50,70,32,7,16,20,68,69,8,14,41,26,18
887549,16:35,2,77,75,30,60,46,79,22,43,17,26,35,67,58,34,3,68,15,36,73
887548,16:30,1,26,16,33,21,53,42,35,78,69,58,23,9,61,37,70,30,46,32,10
887547,16:25,46,31,36,16,17,43,52,40,80,22,74,15,10,24,8,2,49,30,58,18
887546,16:20,55,76,50,1,49,40,25,61,72,45,10,3,34,35,44,4,6,69,80,17
887545,16:15,6,9,15,38,62,40,25,29,30,17,78,51,63,7,42,74,49,69,67,80
887544,16:10,22,40,39,78,1,53,19,17,37,12,4,5,8,27,16,44,55,23,71,62
887543,16:05,35,11,63,6,42,26,54,20,32,33,58,44,14,61,17,41,37,72,12,79
887542,16:00,20,43,9,3,73,69,46,5,25,75,63,40,58,74,59,66,11,28,77,4
887541,15:55,25,65,31,67,43,39,34,77,54,46,17,37,59,48,60,74,14,61,26,7
887540,15:50,77,74,65,19,79,70,35,59,36,21,2,63,50,80,56,8,4,78,61,45
887539,15:45,53,17,5,60,74,25,37,80,56,43,75,6,70,67,79,68,35,54,24,44
887538,15:40,25,33,15,21,22,79,28,40,58,73,64,20,10,50,46,27,1,11,32,53
887537,15:35,25,14,1,16,6,73,28,7,70,42,36,20,2,74,75,21,48,57,67,68
887536,15:30,51,37,54,60,42,64,1,40,75,44,15,71,16,46,70,5,48,74,80,27
887535,15:25,43,14,20,64,29,69,72,54,80,65,39,25,62,73,10,59,52,12,53,79
887534,15:20,44,9,56,10,79,63,36,40,8,54,4,25,55,11,70,22,7,65,30,14
887533,15:15,37,1,24,34,47,30,57,40,45,64,68,6,52,15,54,55,10,76,26,27
887532,15:10,72,38,50,61,75,52,54,69,18,48,13,43,44,30,37,55,19,23,31,64
887531,15:05,73,65,46,36,13,14,35,77,37,70,64,28,10,48,80,45,55,53,39,51
887530,15:00,28,63,33,22,34,1,71,74,48,72,52,67,19,54,53,51,77,23,41,65
887529,14:55,30,48,76,43,79,39,58,32,7,12,6,67,45,80,74,16,42,29,65,37
887528,14:50,39,36,49,78,8,68,67,14,28,7,70,69,50,57,10,40,13,18,37,32
887527,14:45,78,54,75,32,70,79,9,14,1,26,17,71,63,47,25,45,60,61,51,28
887526,14:40,22,64,15,17,7,57,70,75,10,42,43,4,24,47,34,38,51,54,12,77
887525,14:35,19,79,73,24,62,22,74,70,28,80,53,3,38,12,47,78,56,43,63,17
887524,14:30,46,30,3,34,72,76,23,67,18,13,12,57,33,48,58,39,71,20,38,4
887523,14:25,16,24,76,62,44,17,11,29,20,46,15,65,33,78,56,25,28,79,43,48
887522,14:20,17,58,8,79,60,26,76,4,48,24,74,18,50,68,3,11,6,55,38,62
887521,14:15,62,76,39,43,79,35,21,50,45,37,75,73,54,29,52,60,68,53,69,32
887520,14:10,53,55,74,4,23,47,30,80,25,58,21,16,41,60,49,20,38,37,66,14
887519,14:05,21,24,9,69,57,15,52,60,75,34,39,27,46,56,74,53,77,19,14,10
887518,14:00,60,35,76,13,56,50,32,33,18,23,28,78,1,20,73,15,22,14,29,39
887517,13:55,41,42,36,73,61,40,69,13,75,80,78,33,71,45,57,79,8,21,1,7
887516,13:50,54,14,32,72,7,26,38,79,48,8,53,12,9,58,35,49,46,13,47,34
887515,13:45,39,40,47,23,9,49,72,15,43,45,3,73,19,11,80,22,56,28,67,65
887514,13:40,69,77,54,79,13,61,56,10,36,27,46,72,65,75,8,32,24,37,9,80
887513,13:35,29,67,48,71,30,62,77,37,61,10,25,52,5,4,72,80,8,28,46,40
887512,13:30,64,14,72,63,75,20,65,54,7,24,76,11,77,6,35,73,79,52,39,48
887511,13:25,27,78,25,22,57,41,71,47,20,46,33,14,80,73,63,38,48,9,45,36
887510,13:20,51,40,45,27,28,75,61,25,18,56,11,53,60,54,71,35,13,42,26,55
887509,13:15,22,12,37,74,36,5,60,8,3,48,7,41,39,64,69,55,68,76,9,1
887508,13:10,6,80,40,16,27,72,54,61,31,21,25,49,67,75,10,4,8,5,34,24
887507,13:05,24,33,72,39,29,75,52,13,35,41,10,54,1,7,47,73,16,63,25,46
887506,13:00,18,20,78,24,27,65,46,35,16,62,36,21,71,67,42,73,76,59,25,4
887505,12:55,70,27,39,45,41,2,62,44,49,60,59,47,28,52,11,67,9,24,68,6
887504,12:50,18,5,31,63,58,11,1,33,26,37,75,72,69,28,27,32,53,47,73,54
887503,12:45,74,37,67,61,20,29,13,63,42,6,9,39,70,35,10,2,24,60,54,80
887502,12:40,6,37,36,29,25,46,26,45,60,35,48,57,67,21,32,69,78,50,1,77
887501,12:35,65,80,19,3,1,15,55,76,6,69,61,49,59,31,20,71,8,10,47,12
887500,12:30,68,31,30,13,42,44,18,70,47,72,41,58,16,27,4,51,19,50,49,65
887499,12:25,33,41,45,55,25,73,76,75,48,31,77,65,37,36,5,50,43,10,74,71
887498,12:20,41,6,42,30,73,11,65,76,69,53,67,72,31,4,33,24,5,19,7,36
887497,12:15,26,31,58,56,45,29,49,67,53,63,43,72,52,71,4,5,76,65,37,6
887496,12:10,77,17,39,18,68,71,16,62,10,27,74,55,60,2,43,5,38,36,1,69
887495,12:05,47,2,3,79,77,62,25,70,7,46,18,55,31,16,17,29,38,58,59,56
887494,12:00,45,2,76,13,5,78,37,1,4,77,17,38,42,79,21,43,67,30,16,59
887493,11:55,51,80,17,44,14,29,64,16,48,68,78,26,63,52,8,23,36,38,6,57
887492,11:50,26,60,39,18,32,12,76,34,11,5,50,37,53,46,3,9,17,77,21,25
887491,11:45,80,71,73,24,42,66,56,49,63,78,32,29,25,69,2,18,6,9,10,62
887490,11:40,47,21,73,24,68,28,1,10,75,40,6,19,11,65,80,46,53,17,35,34
887489,11:35,31,48,54,76,75,5,40,73,46,37,18,70,49,59,64,9,51,55,53,77
887488,11:30,24,62,7,34,78,64,77,68,73,40,53,38,23,14,75,46,42,39,60,17
887487,11:25,53,10,77,54,46,20,45,43,15,37,35,78,11,30,31,25,47,62,44,59
887486,11:20,25,34,1,59,71,53,28,38,30,2,77,58,22,72,26,79,7,61,39,44
887485,11:15,31,10,64,49,55,79,53,41,8,74,66,35,44,17,43,27,78,67,7,57
887484,11:10,50,33,56,53,4,79,62,22,24,28,77,58,27,66,64,14,49,26,36,9
887483,11:05,25,21,38,74,11,53,6,62,17,76,15,67,55,24,56,12,47,50,43,19
887482,11:00,46,19,50,59,5,43,6,12,56,54,21,1,71,76,30,62,48,39,44,66
887481,10:55,65,54,37,41,59,35,27,56,64,42,20,2,46,57,60,30,34,39,8,43
887480,10:50,77,7,21,8,54,40,74,12,62,22,79,63,46,41,18,20,49,6,36,19
887479,10:45,78,65,66,68,31,46,25,61,9,12,55,3,51,48,20,67,19,33,14,58
887478,10:40,69,41,11,14,43,42,77,26,38,58,65,51,60,40,79,57,54,67,30,50
887477,10:35,63,73,20,43,62,8,38,30,76,42,59,24,41,72,70,21,77,11,6,7
887476,10:30,79,5,16,71,37,57,1,78,28,60,49,42,64,75,10,6,31,24,56,11
887475,10:25,15,26,64,43,72,32,40,69,51,25,77,67,22,44,21,13,29,75,34,59
887474,10:20,75,49,69,45,36,42,70,77,62,50,1,48,41,3,67,58,46,64,47,19
887473,10:15,45,63,50,67,79,43,71,61,2,28,78,38,7,20,11,26,16,12,31,6
887472,10:10,14,71,31,42,55,59,12,2,4,10,30,54,35,15,44,8,17,72,60,37
887471,10:05,31,72,35,15,5,36,58,59,32,4,78,69,21,55,71,10,45,8,28,3
887470,10:00,43,47,23,7,35,50,56,68,20,41,80,29,72,28,13,15,73,66,71,21
887469,09:55,34,77,14,10,46,18,31,68,29,38,69,73,9,67,23,63,43,74,79,33
887468,09:50,40,36,49,75,67,19,50,26,78,60,4,41,62,18,56,21,46,57,80,15
887467,09:45,73,37,11,24,13,69,15,61,72,46,9,1,19,25,55,54,63,36,14,53
887466,09:40,11,73,34,77,27,14,68,76,3,15,17,52,66,48,25,63,31,13,59,80
887465,09:35,75,53,3,41,62,28,11,39,1,38,71,42,58,56,60,50,68,2,6,14
887464,09:30,18,60,40,20,69,4,80,28,56,45,12,66,47,22,31,15,30,75,54,37
887463,09:25,17,63,20,40,58,5,34,42,7,23,36,56,49,37,59,16,22,4,72,80
887462,09:20,52,56,28,17,12,19,23,22,59,29,76,24,79,1,47,20,75,35,54,15
887461,09:15,38,47,62,49,34,26,25,74,21,1,71,51,65,61,23,17,48,77,19,11
887460,09:10,34,33,35,26,59,38,39,63,51,65,3,61,52,32,41,50,42,10,66,16
887459,09:05,23,26,51,63,80,33,73,27,32,45,24,22,25,38,42,28,19,74,18,53
887458,09:00,13,8,71,55,58,77,30,35,45,33,80,44,51,57,23,14,53,6,34,52
887457,08:55,21,72,3,69,26,54,76,23,24,40,6,19,49,55,17,13,41,14,63,7
887456,08:50,51,53,4,8,29,26,39,57,18,31,41,63,54,47,60,64,49,71,12,30
887455,08:45,59,11,53,36,68,38,21,33,8,28,66,22,51,50,65,30,79,1,2,34
887454,08:40,79,43,51,18,65,8,5,10,72,62,2,45,29,44,54,63,47,76,31,32
887453,08:35,15,37,47,77,51,26,5,72,61,32,19,58,59,33,13,20,16,60,43,63
887452,08:30,14,1,55,54,50,16,18,52,70,10,56,66,13,20,19,47,76,69,44,48
887451,08:25,76,47,66,16,19,21,17,30,27,79,5,52,75,67,36,14,7,64,34,59
887450,08:20,21,53,50,67,30,19,26,16,36,10,42,44,17,6,46,58,61,43,35,60
887449,08:15,6,4,26,18,1,9,36,13,17,38,47,42,5,69,52,14,73,77,15,66
887448,08:10,69,60,22,31,32,21,68,15,9,1,59,52,34,75,46,50,26,30,40,43
887447,08:05,25,6,16,66,49,51,73,68,36,61,59,41,67,18,14,37,2,26,39,29
887446,08:00,70,55,51,37,22,60,46,27,59,36,48,77,69,71,73,1,45,74,50,28
887445,23:55,80,32,16,39,64,55,56,13,70,41,20,54,27,25,79,74,47,2,23,58
887444,23:50,44,60,71,37,70,73,80,30,65,64,76,2,53,38,14,25,7,13,6,23
887443,23:45,44,26,30,51,32,22,6,31,64,3,74,7,17,12,57,47,45,59,48,8
887442,23:40,76,29,32,49,28,15,52,68,18,60,21,51,35,37,59,2,1,71,53,61
887441,23:35,38,44,10,23,57,54,47,8,67,11,25,39,48,22,70,71,1,45,4,60
887440,23:30,78,14,19,73,36,50,10,62,32,79,44,43,1,76,72,58,68,27,67,52
887439,23:25,53,63,10,31,38,74,48,46,40,59,9,25,55,30,17,79,56,3,77,52
887438,23:20,79,68,30,24,77,56,21,65,47,16,41,69,38,36,6,71,25,17,70,48
887437,23:15,65,68,46,10,14,57,1,19,22,30,77,61,20,47,48,70,79,32,55,76
887436,23:10,63,49,60,5,33,69,79,32,71,37,18,73,47,26,25,6,22,31,11,39
887435,23:05,47,5,68,58,70,40,18,12,37,34,60,15,59,78,27,41,28,21,3,61
887434,23:00,59,72,44,75,26,76,2,23,70,56,8,28,62,80,30,69,43,40,22,1
887433,22:55,8,74,21,50,73,65,71,6,22,68,63,26,39,77,53,40,47,75,59,9
887432,22:50,49,52,56,61,8,77,2,55,50,11,71,60,6,63,47,75,35,68,54,43
887431,22:45,22,30,79,44,2,8,32,16,70,77,19,43,73,69,18,9,60,45,42,64
887430,22:40,62,58,77,22,13,37,16,78,27,57,4,3,55,5,80,36,79,19,24,50
887429,22:35,38,33,1,26,77,32,7,28,60,66,56,9,19,31,45,59,47,74,51,62
887428,22:30,5,64,46,71,9,28,40,56,38,7,14,63,68,77,35,42,18,21,16,62
887427,22:25,13,79,33,20,62,16,37,70,4,47,7,60,69,36,73,23,55,56,66,25
887426,22:20,68,52,43,7,42,59,38,22,21,13,14,26,46,76,54,37,23,73,16,45
887425,22:15,26,39,30,28,55,50,2,72,19,67,48,73,61,31,74,43,62,51,23,69
887424,22:10,37,49,53,18,74,43,8,77,7,47,65,11,6,16,36,45,76,21,48,70
887423,22:05,39,60,75,24,26,42,27,20,47,6,57,79,73,16,56,50,59,43,10,11
887422,22:00,13,47,75,73,5,46,17,48,29,76,28,11,8,3,59,72,35,40,9,42
887421,21:55,75,64,46,72,35,3,37,16,14,71,31,10,12,79,32,20,40,39,29,56
887420,21:50,74,46,20,78,6,75,8,4,65,33,38,44,59,3,39,41,13,76,50,11
887419,21:45,72,14,61,13,3,17,52,43,4,34,49,75,15,68,56,77,28,69,2,27
887418,21:40,28,73,41,68,47,48,39,37,7,3,34,36,55,71,45,80,29,49,22,74
887417,21:35,50,75,3,48,1,49,28,80,40,60,10,46,4,16,55,65,39,18,36,66
887416,21:30,26,32,36,29,39,46,73,51,1,66,31,77,61,19,10,6,20,18,23,53
887415,21:25,26,12,54,49,40,76,66,31,6,37,39,15,74,4,78,21,29,75,25,72
887414,21:20,74,2,68,47,41,6,49,36,25,72,30,53,63,14,24,35,76,11,31,1
887413,21:15,62,68,15,38,66,73,3,61,50,75,45,59,43,47,22,27,8,64,36,49
887412,21:10,78,6,31,48,41,12,39,9,57,10,45,58,8,55,50,33,61,66,37,52
887411,21:05,25,5,54,11,22,58,56,38,64,7,78,15,51,59,29,67,77,32,18,4
887410,21:00,33,12,6,40,49,45,34,61,13,4,52,11,55,48,79,30,24,47,32,50
887409,20:55,33,2,14,61,47,70,16,5,64,4,6,48,22,18,8,35,69,40,53,29
887408,20:50,24,73,47,1,53,22,72,76,77,18,21,7,70,71,39,28,3,8,15,5
887407,20:45,56,37,67,66,63,8,23,21,59,53,9,49,19,33,58,20,77,76,40,28
887406,20:40,72,6,23,5,55,35,30,65,37,33,52,14,26,63,31,54,43,13,39,79
887405,20:35,16,6,79,42,75,25,58,37,22,34,44,29,71,4,60,46,26,48,55,9
887404,20:30,56,10,21,18,31,75,78,34,51,65,25,29,52,19,63,11,33,6,23,64
887403,20:25,59,36,61,4,11,58,76,66,75,13,17,64,20,27,12,3,33,48,8,53
887402,20:20,71,7,26,61,12,9,1,37,45,28,29,32,40,49,55,4,23,17,42,59
887401,20:15,54,17,24,44,80,73,32,68,52,16,78,8,10,25,56,79,55,28,12,21
887400,20:10,75,61,16,53,36,42,11,13,2,54,59,44,52,79,43,60,77,48,8,20
887399,20:05,1,30,72,33,14,5,50,70,63,66,28,46,21,11,57,37,29,12,64,2
887398,20:00,55,4,11,52,77,5,63,65,47,20,27,71,75,7,50,26,68,56,39,38
887397,19:55,54,53,30,4,17,23,64,80,60,8,28,59,6,33,1,61,46,73,79,24
887396,19:50,22,71,80,68,8,52,17,69,57,25,37,20,61,11,19,53,4,39,67,64
887395,19:45,27,4,75,78,56,34,11,50,16,61,8,69,80,58,7,28,46,53,3,54
887394,19:40,19,1,50,73,68,74,65,71,15,46,3,39,28,53,59,12,5,57,61,43
887393,19:35,42,37,35,60,54,45,72,53,58,38,9,17,73,57,51,10,43,63,78,56
887392,19:30,42,60,18,12,33,5,6,50,30,26,16,70,64,35,32,37,15,56,17,63
887391,19:25,17,21,70,6,74,12,26,56,69,72,25,5,65,1,4,62,54,75,14,58
887390,19:20,43,7,53,38,19,63,67,72,52,2,58,59,70,47,14,44,15,22,16,77
887389,19:15,72,20,59,45,56,46,71,70,66,14,63,25,52,32,64,48,78,55,79,28
887388,19:10,7,13,61,66,67,1,15,24,68,17,16,12,6,72,69,57,32,39,49,9
887387,19:05,47,78,69,32,12,26,11,33,7,55,23,39,75,37,6,71,64,19,59,62
887386,19:00,47,2,67,35,52,68,76,4,15,9,27,22,36,79,12,61,73,28,31,34
887385,18:55,27,22,55,33,63,19,1,58,28,2,6,51,20,60,77,10,16,15,3,68
887384,18:50,19,48,22,53,20,40,11,2,54,16,28,66,35,4,23,33,61,43,13,52
887383,18:45,8,41,2,29,37,79,22,5,9,32,76,31,42,28,70,71,73,7,33,38
887382,18:40,11,67,14,23,9,45,78,65,74,8,20,77,54,26,62,80,56,46,19,10
887381,18:35,11,18,44,15,6,78,28,62,30,8,9,45,38,65,40,14,61,57,59,1
887380,18:30,68,58,53,29,32,71,40,80,48,18,31,51,7,55,59,49,24,41,14,34
887379,18:25,9,60,53,20,4,59,48,3,79,34,56,47,25,69,18,8,40,39,57,27
887378,18:20,2,37,56,68,59,32,63,35,24,48,15,16,78,65,80,14,13,21,72,27
887377,18:15,47,23,53,28,4,19,20,7,38,55,44,52,61,79,26,46,48,34,59,22
887376,18:10,64,38,70,3,80,46,77,53,8,39,33,78,37,49,72,5,6,58,44,20
887375,18:05,41,29,28,15,43,61,58,78,60,25,21,59,55,9,13,69,40,6,4,70
887374,18:00,45,29,57,19,62,70,24,69,28,74,18,56,10,72,11,79,1,3,32,49
